Factura	Fecha	FechaVencimiento	Cliente	Producto	Cantidad	Moneda	Precio	Total	Almacén	Vendedor	TotalUSD	Impuesto	Tipo de cambio	Ganacia	GananciaUSD
34181	7/2/19	7/3/19	C1977	401	720.00	CRC	2.200.000	158,400.00	1	-1	257.41	0	1.00	39,600.0100	643.500
34230	8/2/19	8/3/19	C4366	493	3.00	CRC	5.300.000	1,590.00	1	-1	2.58	13	1.00	3.180.000	0.5100
34230	8/2/19	8/3/19	C4366	495	3.00	CRC	5.300.000	1,590.00	1	-1	2.58	13	1.00	3.180.000	0.5100
34230	8/2/19	8/3/19	C4366	487	2.00	CRC	1,110.0000	2,220.00	1	-1	3.61	13	1.00	4.867.500	0.7900
34285	8/2/19	8/2/19	C3169	406	12.00	CRC	2.088.480	2,506.18	1	-1	4.07	0	1.00	5.261.800	0.8500
34299	8/2/19	8/3/19	C3638	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.29	0	1.00	6.580.800	10.700
34299	8/2/19	8/3/19	C3638	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.29	0	1.00	6.600.000	10.700
34321	8/2/19	8/3/19	C3923	477	8.00	CRC	8.700.000	6,960.00	1	-1	11.31	13	1.00	1,539.6600	25.000
34352	8/2/19	8/3/19	C4003	483	20.00	CRC	3.900.000	7,800.00	1	-1	12.68	13	1.00	1,636.7200	26.600
34352	8/2/19	8/3/19	C4003	469	10.00	CRC	3.500.000	3,500.00	1	-1	5.69	13	1.00	7.000.000	11.400
34352	8/2/19	8/3/19	C4003	484	3.00	CRC	3.900.000	1,170.00	1	-1	1.90	13	1.00	2.597.800	0.4200
34458	9/2/19	9/4/19	C0104	406	96.00	CRC	2.198.400	21,104.64	1	-1	34.32	0	1.00	5,264.6600	85.600
34458	9/2/19	9/4/19	C0104	401	96.00	CRC	2.200.000	21,120.00	1	-1	34.34	0	1.00	5,280.0000	85.800
34579	11/2/19	11/3/19	C2074	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.16	0	1.00	2,632.3300	42.800
34610	11/2/19	11/3/19	C0050	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.17	0	1.00	2,640.0000	42.900
34701	11/2/19	11/3/19	C1333	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.29	0	1.00	6.580.800	10.700
34701	11/2/19	11/3/19	C1333	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.29	0	1.00	6.600.000	10.700
34776	12/2/19	12/3/19	C3274	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.16	0	1.00	2,632.3300	42.800
34776	12/2/19	12/3/19	C3274	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.17	0	1.00	2,640.0000	42.900
34813	12/2/19	12/3/19	C3265	493	2.00	CRC	5.300.000	1,060.00	1	-1	1.72	13	1.00	2.190.200	0.3500
34814	12/2/19	12/3/19	C1058	491	20.00	CRC	5.300.000	10,600.00	1	-1	17.23	13	1.00	2,120.0000	34.400
34824	12/2/19	12/3/19	C1365	406	48.00	CRC	2.200.000	10,560.00	1	-1	17.17	0	1.00	2,640.0100	42.900
34844	12/2/19	12/3/19	C2304	495	30.00	CRC	5.300.000	15,900.00	1	-1	25.85	13	1.00	3,180.0000	51.700
34862	12/2/19	12/2/19	C3543	406	12.00	CRC	2.200.000	2,640.00	1	-1	4.29	0	1.00	6.600.000	10.700
34877	12/2/19	12/3/19	C0957	408	10.00	CRC	1,167.4700	11,674.70	1	-1	18.98	0	1.00	2,974.7000	48.400
34877	12/2/19	12/3/19	C0957	407	10.00	CRC	9.605.000	9,605.00	1	-1	15.62	0	1.00	2,404.9800	39.100
34932	12/2/19	12/3/19	C1977	401	192.00	CRC	2.090.000	40,128.00	1	-1	65.24	0	1.00	8,448.0000	137.300
34932	12/2/19	12/3/19	C1977	406	96.00	CRC	2.088.480	20,049.41	1	-1	32.60	0	1.00	4,209.4300	68.500
34934	12/2/19	12/3/19	C1356	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.29	0	1.00	6.580.800	10.700
34934	12/2/19	12/3/19	C1356	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.29	0	1.00	6.600.000	10.700
34956	12/2/19	12/3/19	C0551	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.29	0	1.00	6.580.800	10.700
34986	12/2/19	12/3/19	C4227	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.29	0	1.00	6.580.800	10.700
34986	12/2/19	12/3/19	C4227	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.29	0	1.00	6.600.000	10.700
35017	12/2/19	12/3/19	C0026	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.17	0	1.00	2,640.0000	42.900
35041	12/2/19	12/3/19	C1335	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.17	0	1.00	2,640.0000	42.900
35041	12/2/19	12/3/19	C1335	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.16	0	1.00	2,632.3300	42.800
35053	12/2/19	12/3/19	C3834	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.29	0	1.00	6.600.000	10.700
35112	13/2/19	13/3/19	C4264	495	12.00	CRC	5.300.000	6,360.00	1	-1	10.36	13	1.00	1,272.0000	20.700
35136	13/2/19	13/3/19	C2231	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.20	0	1.00	2,640.0000	43.000
35136	13/2/19	13/3/19	C2231	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.18	0	1.00	2,632.3300	42.800
35145	13/2/19	13/3/19	C0950	416	50.00	CRC	748.000	3,740.00	1	-1	6.09	0	1.00	1,585.1600	25.800
35215	13/2/19	13/3/19	C3615	489	6.00	CRC	4.531.500	2,718.90	1	-1	4.43	13	1.00	4.293.000	0.7000
35303	13/2/19	13/3/19	C2007	415	6.00	CRC	1,780.0000	10,680.00	1	-1	17.39	13	1.00	-3,747.2500	-61.000
35315	13/2/19	13/3/19	C3923	491	12.00	CRC	5.300.000	6,360.00	1	-1	10.36	13	1.00	1,272.0000	20.700
35315	13/2/19	13/3/19	C3923	495	8.00	CRC	5.300.000	4,240.00	1	-1	6.90	13	1.00	8.480.000	13.800
35333	13/2/19	13/3/19	C0674	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.30	0	1.00	6.600.000	10.800
35400	13/2/19	13/3/19	C0408	407	60.00	CRC	8.932.650	53,595.90	1	-1	87.28	0	1.00	10,395.7900	169.300
35400	13/2/19	13/3/19	C0408	401	372.00	CRC	2.000.000	74,400.00	1	-1	121.16	0	1.00	13,020.0000	212.100
35400	13/2/19	13/3/19	C0408	406	288.00	CRC	2.000.000	57,600.00	1	-1	93.80	0	1.00	10,080.0500	164.200
35400	13/2/19	13/3/19	C0408	408	20.00	CRC	1,112.2800	22,245.60	1	-1	36.23	0	1.00	4,845.6000	78.900
35445	14/2/19	14/3/19	C1577	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.23	0	1.00	2,640.0000	43.000
35447	14/2/19	14/3/19	C4456	470	20.00	CRC	4.030.000	8,060.00	1	-1	13.15	13	1.00	1,612.0000	26.300
35468	14/2/19	14/3/19	C1365	406	96.00	CRC	2.200.000	21,120.00	1	-1	34.47	0	1.00	5,280.0200	86.200
35584	14/2/19	14/3/19	C1562	411	4.00	CRC	2,621.3300	10,485.32	8	-1	17.11	13	1.00	2,620.1300	42.700
35622	14/2/19	14/3/19	C0287	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.23	0	1.00	2,640.0000	43.000
35622	14/2/19	14/3/19	C0287	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.22	0	1.00	2,632.3300	42.900
35661	14/2/19	14/3/19	C1001	401	48.00	CRC	2.090.000	10,032.00	1	-1	16.37	0	1.00	2,112.0000	34.400
35741	15/2/19	15/3/19	C1863	496	6.00	CRC	5.300.000	3,180.00	1	-1	5.19	13	1.00	6.600.000	10.800
35741	15/2/19	15/3/19	C1863	494	6.00	CRC	5.300.000	3,180.00	1	-1	5.19	13	1.00	6.581.300	10.700
35741	15/2/19	15/3/19	C1863	488	10.00	CRC	5.300.000	5,300.00	1	-1	8.65	13	1.00	1,070.4000	17.400
35752	15/2/19	15/3/19	C0856	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.62	0	1.00	1,320.0000	21.500
35833	15/2/19	15/3/19	C0652	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.62	0	1.00	1,316.1600	21.500
35879	15/2/19	15/3/19	C0474	401	24.00	CRC	1.950.000	4,680.00	1	-1	7.64	0	1.00	7.200.000	11.700
35881	15/2/19	15/2/19	C3124	490	6.00	CRC	4.770.000	2,862.00	1	-1	4.67	13	1.00	4.943.200	0.8000
35881	15/2/19	15/2/19	C3124	494	6.00	CRC	5.300.000	3,180.00	1	-1	5.19	13	1.00	6.581.300	10.700
35881	15/2/19	15/2/19	C3124	488	6.00	CRC	5.300.000	3,180.00	1	-1	5.19	13	1.00	6.422.400	10.500
35881	15/2/19	15/2/19	C3124	487	3.00	CRC	1,110.0000	3,330.00	1	-1	5.44	13	1.00	7.301.200	11.900
35891	15/2/19	15/3/19	C3815	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.31	0	1.00	6.580.800	10.800
35891	15/2/19	15/3/19	C3815	407	24.00	CRC	9.605.000	23,052.00	1	-1	37.64	0	1.00	5,771.9600	94.200
35891	15/2/19	15/3/19	C3815	408	24.00	CRC	1,167.4700	28,019.28	1	-1	45.75	0	1.00	7,139.2800	116.600
35931	16/2/19	16/3/19	C4454	498	1.00	CRC	1,430.0000	1,430.00	1	-1	2.34	13	1.00	2.860.000	0.4700
36035	18/2/19	18/4/19	C1775	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.64	0	1.00	1,320.0000	21.600
36035	18/2/19	18/4/19	C1775	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.32	0	1.00	6.580.800	10.800
36090	18/2/19	18/3/19	C4454	416	6.00	CRC	748.000	448.80	1	-1	0.73	0	1.00	1.902.200	0.3100
36209	18/2/19	18/2/19	C2092	406	12.00	CRC	2.185.500	2,622.60	1	-1	4.29	0	1.00	6.426.000	10.500
36261	18/2/19	18/3/19	C3265	469	4.00	CRC	3.500.000	1,400.00	1	-1	2.29	13	1.00	2.800.000	0.4600
36261	18/2/19	18/3/19	C3265	494	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.290.700	0.5400
36261	18/2/19	18/3/19	C3265	496	4.00	CRC	5.300.000	2,120.00	1	-1	3.47	13	1.00	4.400.000	0.7200
36261	18/2/19	18/3/19	C3265	484	4.00	CRC	3.900.000	1,560.00	1	-1	2.55	13	1.00	3.463.700	0.5600
36261	18/2/19	18/3/19	C3265	470	4.00	CRC	4.030.000	1,612.00	1	-1	2.64	13	1.00	3.224.000	0.5300
36264	18/2/19	18/3/19	C2256	474	14.00	CRC	2.755.000	3,857.00	1	-1	6.31	13	1.00	5.217.300	0.8500
36264	18/2/19	18/3/19	C2256	493	18.00	CRC	5.035.000	9,063.00	1	-1	14.82	13	1.00	1,494.2200	24.400
36264	18/2/19	18/3/19	C2256	483	24.00	CRC	3.705.000	8,892.00	1	-1	14.54	13	1.00	1,496.0700	24.400
36264	18/2/19	18/3/19	C2256	475	24.00	CRC	4.750.000	11,400.00	1	-1	18.65	13	1.00	1,746.6700	28.600
36267	18/2/19	18/3/19	C3369	401	576.00	CRC	2.200.000	126,720.00	1	-1	207.28	0	1.00	31,680.0100	518.200
36267	18/2/19	18/3/19	C3369	406	576.00	CRC	2.198.400	126,627.84	1	-1	207.12	0	1.00	31,587.9400	516.600
36272	18/2/19	18/3/19	C0278	407	10.00	CRC	9.605.000	9,605.00	1	-1	15.71	0	1.00	2,404.9800	39.300
36333	19/2/19	19/4/19	C0904	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.64	0	1.00	1,320.0000	21.600
36340	19/2/19	19/3/19	C3601	469	3.00	CRC	3.500.000	1,050.00	1	-1	1.72	13	1.00	2.100.000	0.3500
36340	19/2/19	19/3/19	C3601	470	3.00	CRC	4.030.000	1,209.00	1	-1	1.98	13	1.00	2.418.000	0.4000
36340	19/2/19	19/3/19	C3601	484	3.00	CRC	3.900.000	1,170.00	1	-1	1.91	13	1.00	2.597.700	0.4200
36340	19/2/19	19/3/19	C3601	475	3.00	CRC	5.000.000	1,500.00	1	-1	2.45	13	1.00	2.933.300	0.4800
36345	19/2/19	19/3/19	C2074	407	6.00	CRC	9.605.000	5,763.00	1	-1	9.43	0	1.00	1,442.9900	23.600
36363	19/2/19	19/3/19	C1191	406	24.00	CRC	2.260.000	5,424.00	1	-1	8.87	0	1.00	1,464.0000	23.900
36363	19/2/19	19/3/19	C1191	401	24.00	CRC	2.270.000	5,448.00	1	-1	8.91	0	1.00	1,488.0000	24.300
36374	19/2/19	19/2/19	C4246	491	12.00	CRC	5.830.000	6,996.00	1	-1	11.45	13	1.00	1,908.0000	31.300
36374	19/2/19	19/2/19	C4246	475	6.00	CRC	5.500.000	3,300.00	1	-1	5.40	13	1.00	8.866.700	14.500
36374	19/2/19	19/2/19	C4246	470	6.00	CRC	4.430.000	2,658.00	1	-1	4.35	13	1.00	7.236.000	11.900
36547	19/2/19	19/3/19	C1384	469	20.00	CRC	3.500.000	7,000.00	1	-1	11.45	13	1.00	1,400.0000	22.900
36565	20/2/19	20/3/19	C1365	406	144.00	CRC	2.200.000	31,680.00	1	-1	51.71	0	1.00	7,920.0000	129.300
36593	20/2/19	20/3/19	C0413	475	12.00	CRC	5.000.000	6,000.00	1	-1	9.79	13	1.00	1,173.3300	19.100
36593	20/2/19	20/3/19	C0413	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.61	0	1.00	1,316.1600	21.500
36593	20/2/19	20/3/19	C0413	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.62	0	1.00	1,320.0000	21.600
36593	20/2/19	20/3/19	C0413	469	12.00	CRC	3.500.000	4,200.00	1	-1	6.86	13	1.00	8.400.000	13.800
36593	20/2/19	20/3/19	C0413	476	12.00	CRC	3.500.000	4,200.00	1	-1	6.86	13	1.00	8.395.300	13.700
36615	20/2/19	20/2/19	C4244	488	36.00	CRC	5.300.000	19,080.00	1	-1	31.14	13	1.00	3,853.4600	62.900
36631	20/2/19	20/2/19	C4255	484	3.00	CRC	3.900.000	1,170.00	1	-1	1.91	13	1.00	2.597.800	0.4200
36631	20/2/19	20/2/19	C4255	495	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.180.000	0.5200
36631	20/2/19	20/2/19	C4255	494	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.290.700	0.5400
36631	20/2/19	20/2/19	C4255	470	3.00	CRC	4.030.000	1,209.00	1	-1	1.97	13	1.00	2.418.000	0.3900
36631	20/2/19	20/2/19	C4255	496	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.300.000	0.5400
36631	20/2/19	20/2/19	C4255	483	3.00	CRC	3.900.000	1,170.00	1	-1	1.91	13	1.00	2.455.100	0.4000
36631	20/2/19	20/2/19	C4255	468	3.00	CRC	2.750.000	825.00	1	-1	1.35	13	1.00	1.872.000	0.3100
36631	20/2/19	20/2/19	C4255	489	3.00	CRC	4.770.000	1,431.00	1	-1	2.34	13	1.00	2.862.000	0.4700
36631	20/2/19	20/2/19	C4255	477	2.00	CRC	8.700.000	1,740.00	1	-1	2.84	13	1.00	3.849.100	0.6300
36631	20/2/19	20/2/19	C4255	490	3.00	CRC	4.770.000	1,431.00	1	-1	2.34	13	1.00	2.471.600	0.4100
36631	20/2/19	20/2/19	C4255	476	3.00	CRC	3.500.000	1,050.00	1	-1	1.71	13	1.00	2.098.800	0.3400
36631	20/2/19	20/2/19	C4255	469	3.00	CRC	3.500.000	1,050.00	1	-1	1.71	13	1.00	2.100.000	0.3400
36631	20/2/19	20/2/19	C4255	488	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.211.200	0.5300
36631	20/2/19	20/2/19	C4255	491	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.180.000	0.5200
36631	20/2/19	20/2/19	C4255	493	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.285.400	0.5400
36631	20/2/19	20/2/19	C4255	475	3.00	CRC	5.000.000	1,500.00	1	-1	2.45	13	1.00	2.933.300	0.4800
36721	20/2/19	20/3/19	C0627	408	4.00	CRC	1,167.4700	4,669.88	1	-1	7.62	0	1.00	1,189.8800	19.400
36748	20/2/19	20/3/19	C0410	407	2.00	CRC	9.605.000	1,921.00	1	-1	3.14	0	1.00	4.810.000	0.7900
36748	20/2/19	20/3/19	C0410	408	12.00	CRC	1,167.4700	14,009.64	1	-1	22.87	0	1.00	3,569.6400	58.300
36812	20/2/19	20/3/19	C0597	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.31	0	1.00	6.580.800	10.800
36812	20/2/19	20/3/19	C0597	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.31	0	1.00	6.600.000	10.800
36824	20/2/19	20/3/19	C2304	495	35.00	CRC	5.300.000	18,550.00	1	-1	30.28	13	1.00	3,710.0000	60.600
36837	20/2/19	20/3/19	C0282	408	6.00	CRC	1,167.4700	7,004.82	1	-1	11.43	0	1.00	1,784.8200	29.100
36856	20/2/19	20/3/19	C1884	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.31	0	1.00	6.600.000	10.800
36856	20/2/19	20/3/19	C1884	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.31	0	1.00	6.580.800	10.800
36880	20/2/19	20/3/19	C4366	401	60.00	CRC	2.200.000	13,200.00	1	-1	21.55	0	1.00	3,300.0000	53.900
36880	20/2/19	20/3/19	C4366	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.61	0	1.00	1,316.1600	21.500
36908	20/2/19	20/3/19	C0218	408	20.00	CRC	1,167.4700	23,349.40	1	-1	38.11	0	1.00	5,949.4000	97.100
36934	20/2/19	20/3/19	C2045	488	12.00	CRC	5.300.000	6,360.00	1	-1	10.38	13	1.00	1,284.4900	21.000
36975	21/2/19	21/3/19	C4167	408	20.00	CRC	1,167.4700	23,349.40	1	-1	38.15	0	1.00	5,913.4500	96.600
36975	21/2/19	21/3/19	C4167	407	20.00	CRC	9.605.000	19,210.00	1	-1	31.39	0	1.00	4,720.8500	77.100
36977	21/2/19	21/3/19	C3193	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.24	0	1.00	2,632.3200	43.000
36977	21/2/19	21/3/19	C3193	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.25	0	1.00	2,640.0000	43.100
37113	21/2/19	21/3/19	C0729	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.25	0	1.00	2,640.0000	43.100
37113	21/2/19	21/3/19	C0729	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.24	0	1.00	2,632.3200	43.000
37114	21/2/19	21/3/19	C0473	475	10.00	CRC	5.000.000	5,000.00	1	-1	8.17	13	1.00	9.777.800	16.000
37130	21/2/19	21/3/19	C0353	498	2.00	CRC	1,430.0000	2,860.00	1	-1	4.67	13	1.00	5.720.000	0.9300
37152	21/2/19	21/3/19	C0458	490	2.00	CRC	4.770.000	954.00	1	-1	1.56	13	1.00	1.647.700	0.2700
37196	21/2/19	21/3/19	C4310	407	10.00	CRC	9.605.000	9,605.00	1	-1	15.69	0	1.00	2,360.4200	38.500
37196	21/2/19	21/3/19	C4310	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.62	0	1.00	1,316.1600	21.500
37196	21/2/19	21/3/19	C4310	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.63	0	1.00	1,320.0000	21.600
37295	22/2/19	22/2/19	C3169	406	12.00	CRC	2.088.480	2,506.18	1	-1	4.10	0	1.00	5.261.800	0.8600
37297	22/2/19	22/3/19	C1398	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.31	0	1.00	6.580.800	10.700
37297	22/2/19	22/3/19	C1398	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.32	0	1.00	6.600.000	10.800
37447	22/2/19	22/3/19	C0035	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.63	0	1.00	1,320.0000	21.600
37447	22/2/19	22/3/19	C0035	406	24.00	CRC	2.200.000	5,280.00	1	-1	8.63	0	1.00	1,320.0000	21.600
37480	23/2/19	23/3/19	C1226	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.32	0	1.00	6.580.800	10.800
37480	23/2/19	23/3/19	C1226	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.32	0	1.00	6.600.000	10.800
37485	23/2/19	23/3/19	C0975	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.28	0	1.00	2,640.0000	43.200
37543	23/2/19	23/4/19	C0104	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.28	0	1.00	2,640.0000	43.200
37543	23/2/19	23/4/19	C0104	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.27	0	1.00	2,632.3200	43.100
37578	25/2/19	25/3/19	C4005	406	288.00	CRC	1.683.700	48,490.56	1	-1	79.35	0	1.00	9.705.700	15.900
37616	25/2/19	25/2/19	C4215	483	4.00	CRC	3.900.000	1,560.00	1	-1	2.55	13	1.00	3.273.400	0.5300
37616	25/2/19	25/2/19	C4215	469	2.00	CRC	3.500.000	700.00	1	-1	1.15	13	1.00	1.400.000	0.2300
37671	25/2/19	25/3/19	C0534	491	6.00	CRC	5.300.000	3,180.00	1	-1	5.20	13	1.00	6.360.000	10.400
37671	25/2/19	25/3/19	C0534	495	6.00	CRC	5.300.000	3,180.00	1	-1	5.20	13	1.00	6.360.000	10.400
37716	25/2/19	25/3/19	C3265	493	3.00	CRC	5.300.000	1,590.00	1	-1	2.60	13	1.00	3.285.400	0.5400
37716	25/2/19	25/3/19	C3265	475	3.00	CRC	5.000.000	1,500.00	1	-1	2.45	13	1.00	2.933.300	0.4800
37716	25/2/19	25/3/19	C3265	483	4.00	CRC	3.900.000	1,560.00	1	-1	2.55	13	1.00	3.273.500	0.5300
37731	25/2/19	25/3/19	C1026	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.32	0	1.00	6.600.000	10.800
37731	25/2/19	25/3/19	C1026	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.32	0	1.00	6.580.800	10.800
37755	25/2/19	25/3/19	C0642	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.32	0	1.00	6.600.000	10.800
37779	25/2/19	25/3/19	C4264	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.32	0	1.00	6.600.000	10.800
37787	25/2/19	25/3/19	C0065	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.64	0	1.00	1,320.0000	21.600
37787	25/2/19	25/3/19	C0065	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.63	0	1.00	1,316.1600	21.500
37806	25/2/19	25/3/19	C1499	401	24.00	CRC	2.200.000	5,280.00	1	-1	8.64	0	1.00	1,320.0000	21.600
37806	25/2/19	25/3/19	C1499	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.63	0	1.00	1,316.1600	21.500
37870	26/2/19	26/3/19	C1296	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.31	0	1.00	6.600.000	10.800
37907	26/2/19	26/3/19	C1554	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.24	0	1.00	2,632.3200	43.000
37995	26/2/19	26/3/19	C3834	498	2.00	CRC	1,430.0000	2,860.00	1	-1	4.67	13	1.00	5.720.000	0.9300
37995	26/2/19	26/3/19	C3834	406	12.00	CRC	2.198.400	2,638.08	1	-1	4.31	0	1.00	6.580.800	10.800
38016	26/2/19	26/2/19	C1242	406	12.00	CRC	2.194.500	2,633.40	1	-1	4.30	0	1.00	6.534.000	10.700
38016	26/2/19	26/2/19	C1242	401	12.00	CRC	2.194.500	2,633.40	1	-1	4.30	0	1.00	6.534.000	10.700
38027	26/2/19	26/3/19	C4224	498	2.00	CRC	1,430.0000	2,860.00	1	-1	4.67	13	1.00	5.720.000	0.9300
38051	26/2/19	26/3/19	C3605	489	8.00	CRC	4.759.500	3,807.60	1	-1	6.22	13	1.00	7.548.000	12.300
38051	26/2/19	26/3/19	C3605	401	24.00	CRC	2.194.500	5,266.80	1	-1	8.60	0	1.00	1,306.8000	21.300
38051	26/2/19	26/3/19	C3605	498	3.00	CRC	1,426.9000	4,280.70	1	-1	6.99	13	1.00	8.487.000	13.800
38057	26/2/19	26/3/19	C1384	490	10.00	CRC	4.770.000	4,770.00	1	-1	7.79	13	1.00	8.238.600	13.400
38057	26/2/19	26/3/19	C1384	491	10.00	CRC	5.300.000	5,300.00	1	-1	8.66	13	1.00	1,060.0000	17.300
38057	26/2/19	26/3/19	C1384	475	10.00	CRC	5.000.000	5,000.00	1	-1	8.17	13	1.00	9.777.800	16.000
38073	26/2/19	26/3/19	C3971	483	15.00	CRC	3.900.000	5,850.00	1	-1	9.56	13	1.00	1,227.5400	20.100
38073	26/2/19	26/3/19	C3971	484	15.00	CRC	3.900.000	5,850.00	1	-1	9.56	13	1.00	1,298.8700	21.300
38073	26/2/19	26/3/19	C3971	475	20.00	CRC	5.000.000	10,000.00	1	-1	16.33	13	1.00	1,955.5600	31.900
38073	26/2/19	26/3/19	C3971	470	15.00	CRC	4.030.000	6,045.00	1	-1	9.87	13	1.00	1,209.0000	19.700
38073	26/2/19	26/3/19	C3971	469	5.00	CRC	3.500.000	1,750.00	1	-1	2.86	13	1.00	3.500.000	0.5700
38080	26/2/19	26/3/19	C2045	493	10.00	CRC	5.300.000	5,300.00	1	-1	8.66	13	1.00	1,095.1200	17.900
38087	26/2/19	26/3/19	C1356	494	12.00	CRC	5.300.000	6,360.00	1	-1	10.39	13	1.00	1,316.2600	21.500
38087	26/2/19	26/3/19	C1356	493	12.00	CRC	5.300.000	6,360.00	1	-1	10.39	13	1.00	1,314.1500	21.500
38087	26/2/19	26/3/19	C1356	488	12.00	CRC	5.300.000	6,360.00	1	-1	10.39	13	1.00	1,284.4900	21.000
38089	26/2/19	26/3/19	C1240	401	12.00	CRC	2.200.000	2,640.00	1	-1	4.31	0	1.00	6.600.000	10.800
38242	27/2/19	27/3/19	C1458	406	24.00	CRC	2.198.400	5,276.16	1	-1	8.63	0	1.00	1,316.1600	21.600
38252	27/2/19	27/3/19	C2330	401	12.00	CRC	2.270.000	2,724.00	1	-1	4.45	0	1.00	7.440.000	12.100
38252	27/2/19	27/3/19	C2330	406	12.00	CRC	2.260.000	2,712.00	1	-1	4.43	0	1.00	7.320.000	11.900
38289	27/2/19	27/3/19	C3987	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.25	0	1.00	2,632.3200	43.000
38289	27/2/19	27/3/19	C3987	401	96.00	CRC	2.200.000	21,120.00	1	-1	34.53	0	1.00	5,280.0000	86.300
38367	27/2/19	27/3/19	C0663	401	48.00	CRC	2.200.000	10,560.00	1	-1	17.26	0	1.00	2,640.0000	43.100
38367	27/2/19	27/3/19	C0663	406	48.00	CRC	2.198.400	10,552.32	1	-1	17.25	0	1.00	2,632.3200	43.000
38426	27/2/19	27/2/19	C3419	484	10.00	CRC	3.900.000	3,900.00	1	-1	6.38	13	1.00	8.659.200	14.200
38426	27/2/19	27/2/19	C3419	483	10.00	CRC	3.900.000	3,900.00	1	-1	6.38	13	1.00	8.183.600	13.400
38426	27/2/19	27/2/19	C3419	470	10.00	CRC	4.030.000	4,030.00	1	-1	6.59	13	1.00	8.060.000	13.200
38426	27/2/19	27/2/19	C3419	469	10.00	CRC	3.500.000	3,500.00	1	-1	5.72	13	1.00	7.000.000	11.400
38426	27/2/19	27/2/19	C3419	468	10.00	CRC	2.750.000	2,750.00	1	-1	4.50	13	1.00	6.240.000	10.200
